"http2","2.0.5","https://src.fedoraproject.org/rpms/ghc-http2"
"hxt","9.3.1.18","https://src.fedoraproject.org/rpms/ghc-hxt"
"hxt-charproperties","9.4.0.0","https://src.fedoraproject.org/rpms/ghc-hxt-charproperties"
"hxt-regex-xmlschema","9.2.0.3","https://src.fedoraproject.org/rpms/ghc-hxt-regex-xmlschema"
"hxt-unicode","9.0.2.4","https://src.fedoraproject.org/rpms/ghc-hxt-unicode"
"idris","1.3.3","https://src.fedoraproject.org/rpms/idris"
"ieee754","0.8.0","https://src.fedoraproject.org/rpms/ghc-ieee754"
"indents","0.5.0.1","https://src.fedoraproject.org/rpms/ghc-indents"
"indexed-profunctors","0.1","https://src.fedoraproject.org/rpms/ghc-cabal-helper"
"indexed-traversable","0.1.1","https://src.fedoraproject.org/rpms/ghc-indexed-traversable"
"infer-license","0.2.0","https://src.fedoraproject.org/rpms/ghc-infer-license"
"integer-logarithms","1.0.3","https://src.fedoraproject.org/rpms/ghc-integer-logarithms"
"invariant","0.5.3","https://src.fedoraproject.org/rpms/ghc-kan-extensions"
"io-streams","1.5.1.0","https://src.fedoraproject.org/rpms/ghc-io-streams"
"io-streams-haproxy","1.0.1.0","https://src.fedoraproject.org/rpms/ghc-snap-server"
"iproute","1.7.9","https://src.fedoraproject.org/rpms/ghc-iproute"
"ipynb","0.1.0.1","https://src.fedoraproject.org/rpms/pandoc"
"iso8601-time","0.1.5","https://src.fedoraproject.org/rpms/ghc-iso8601-time"
"jira-wiki-markup","1.1.4","https://src.fedoraproject.org/rpms/pandoc"
"js-dgtable","0.5.2","https://src.fedoraproject.org/rpms/shake"
"js-flot","0.8.3","https://src.fedoraproject.org/rpms/ghc-js-flot"
"js-jquery","3.3.1","https://src.fedoraproject.org/rpms/ghc-js-jquery"
"json","0.10","https://src.fedoraproject.org/rpms/ghc-json"
"kan-extensions","5.2","https://src.fedoraproject.org/rpms/ghc-kan-extensions"
"koji","0.0.1","https://src.fedoraproject.org/rpms/ghc-koji"
"language-c","0.8.3","https://src.fedoraproject.org/rpms/ghc-language-c"
"language-docker","9.1.2","https://src.fedoraproject.org/rpms/ghc-language-docker"
"language-ecmascript","0.19.1.0","https://src.fedoraproject.org/rpms/ghc-language-ecmascript"
"language-java","0.2.9","https://src.fedoraproject.org/rpms/ghc-language-java"
"language-javascript","0.7.1.0","https://src.fedoraproject.org/rpms/ghc-language-javascript"
"lazysmallcheck","0.6","https://src.fedoraproject.org/rpms/ghc-lazysmallcheck"
"lens","4.18.1","https://src.fedoraproject.org/rpms/ghc-lens"
"lens-aeson","1.1","https://src.fedoraproject.org/rpms/ghc-lens-aeson"
"lens-family-core","2.0.0","https://src.fedoraproject.org/rpms/ghc-lens-family-core"
"libffi","0.1","https://src.fedoraproject.org/rpms/ghc-libffi"
"libiserv","8.8.4","https://src.fedoraproject.org/rpms/ghc"
"libmpd","0.9.1.0","https://src.fedoraproject.org/rpms/ghc-libmpd"
"libxml-sax","0.7.5","https://src.fedoraproject.org/rpms/ghc-libxml-sax"
"libyaml","0.1.1.0","https://src.fedoraproject.org/rpms/ghc-yaml"
"lifted-async","0.10.0.6","https://src.fedoraproject.org/rpms/ghc-shelly"
"lifted-base","0.2.3.12","https://src.fedoraproject.org/rpms/ghc-lifted-base"
"listsafe","0.1.0.1","https://src.fedoraproject.org/rpms/ghc-listsafe"
"logging-facade","0.3.0","https://src.fedoraproject.org/rpms/ghc-logging-facade"
"logict","0.7.0.2","https://src.fedoraproject.org/rpms/ghc-logict"
"lrucache","1.2.0.1","https://src.fedoraproject.org/rpms/ghc-lrucache"
"lsfrom","0.1","https://src.fedoraproject.org/rpms/lsfrom"
"lucid","2.9.12","https://src.fedoraproject.org/rpms/hledger"
"lukko","0.1.1.2","https://src.fedoraproject.org/rpms/ghc-lukko"
"lzma","0.0.0.3","https://src.fedoraproject.org/rpms/ghc-lzma-conduit"
"lzma-conduit","1.2.1","https://src.fedoraproject.org/rpms/ghc-lzma-conduit"
"maccatcher","2.1.5","https://src.fedoraproject.org/rpms/ghc-maccatcher"
"magic","1.1","https://src.fedoraproject.org/rpms/ghc-magic"
"managed","1.0.7","https://src.fedoraproject.org/rpms/ghc-managed"
"math-functions","0.3.4.0","https://src.fedoraproject.org/rpms/ghc-math-functions"
"megaparsec","8.0.0","https://src.fedoraproject.org/rpms/ghc-megaparsec"
"memory","0.15.0","https://src.fedoraproject.org/rpms/ghc-memory"
"microlens","0.4.11.2","https://src.fedoraproject.org/rpms/ghc-microlens"
"microlens-ghc","0.4.12","https://src.fedoraproject.org/rpms/ghc-microlens-ghc"
"microlens-mtl","0.2.0.1","https://src.fedoraproject.org/rpms/ghc-microlens-mtl"
"microlens-platform","0.4.1","https://src.fedoraproject.org/rpms/ghc-microlens-platform"
"microlens-th","0.4.3.5","https://src.fedoraproject.org/rpms/ghc-microlens-th"
"microstache","1.0.1.1","https://src.fedoraproject.org/rpms/ghc-microstache"
"mime-types","0.1.0.9","https://src.fedoraproject.org/rpms/ghc-mime-types"
"mintty","0.1.2","https://src.fedoraproject.org/rpms/haskell-platform"
"mmap","0.5.9","https://src.fedoraproject.org/rpms/ghc-mmap"
"mmorph","1.1.3","https://src.fedoraproject.org/rpms/ghc-mmorph"
"mockery","0.3.5","https://src.fedoraproject.org/rpms/ghc-mockery"
"modern-uri","0.3.2.0","https://src.fedoraproject.org/rpms/ghc-modern-uri"
"monad-control","1.0.2.3","https://src.fedoraproject.org/rpms/ghc-monad-control"
"monad-journal","0.8.1","https://src.fedoraproject.org/rpms/ghc-monad-journal"
"monad-logger","0.3.34","https://src.fedoraproject.org/rpms/ghc-monad-logger"
"monad-loops","0.4.3","https://src.fedoraproject.org/rpms/ghc-monad-loops"
"monad-par","0.3.5","https://src.fedoraproject.org/rpms/ghc-monad-par"
"monad-par-extras","0.3.3","https://src.fedoraproject.org/rpms/ghc-monad-par-extras"
"monads-tf","0.1.0.3","https://src.fedoraproject.org/rpms/ghc-monads-tf"
"mono-traversable","1.0.15.1","https://src.fedoraproject.org/rpms/ghc-mono-traversable"
"mountpoints","1.0.2","https://src.fedoraproject.org/rpms/ghc-mountpoints"
"mtl","2.2.2","https://src.fedoraproject.org/rpms/ghc"
"mtlparse","0.1.4.0","https://src.fedoraproject.org/rpms/ghc-mtlparse"
"murmur-hash","0.1.0.9","https://src.fedoraproject.org/rpms/Agda"
"mustache","2.3.1","https://src.fedoraproject.org/rpms/haskell-platform"
"mwc-random","0.14.0.0","https://src.fedoraproject.org/rpms/ghc-mwc-random"
"nanospec","0.2.2","https://src.fedoraproject.org/rpms/ghc-nanospec"
"natural-transformation","0.4","https://src.fedoraproject.org/rpms/ghc-natural-transformation"
"neat-interpolation","0.3.2.6","https://src.fedoraproject.org/rpms/haskell-platform"
"netlink","1.1.1.0","https://src.fedoraproject.org/rpms/xmobar"
"netlist","0.3.1","https://src.fedoraproject.org/rpms/ghc-netlist"
"netlist-to-vhdl","0.3.3","https://src.fedoraproject.org/rpms/ghc-netlist-to-vhdl"
"network","3.1.1.1","https://src.fedoraproject.org/rpms/ghc-network"
"network-bsd","2.8.1.0","https://src.fedoraproject.org/rpms/ghc-network-bsd"
"network-byte-order","0.1.5","https://src.fedoraproject.org/rpms/ghc-network-byte-order"
"network-info","0.2.0.10","https://src.fedoraproject.org/rpms/ghc-network-info"
"network-multicast","0.3.2","https://src.fedoraproject.org/rpms/ghc-network-multicast"
"network-uri","2.6.3.0","https://src.fedoraproject.org/rpms/ghc-network-uri"
"newtype-generics","0.5.3","https://src.fedoraproject.org/rpms/ghc-MemoTrie"
"numbers","3000.2.0.2","https://src.fedoraproject.org/rpms/ghc-numbers"
"oeis","0.3.10","https://src.fedoraproject.org/rpms/ghc-oeis"
"old-locale","1.0.0.7","https://src.fedoraproject.org/rpms/ghc-old-locale"
"old-time","1.1.0.3","https://src.fedoraproject.org/rpms/ghc-old-time"
"open-browser","0.2.1.0","https://src.fedoraproject.org/rpms/haskell-platform"
"openssl-streams","1.2.2.0","https://src.fedoraproject.org/rpms/ghc-openssl-streams"
"optics-core","0.2","https://src.fedoraproject.org/rpms/ghc-cabal-helper"
"optional-args","1.0.2","https://src.fedoraproject.org/rpms/ghc-optional-args"
"optparse-applicative","0.15.1.0","https://src.fedoraproject.org/rpms/ghc-optparse-applicative"
"optparse-simple","0.1.1.2","https://src.fedoraproject.org/rpms/ghc-optparse-simple"
"ormolu","0.1.3.0","https://src.fedoraproject.org/rpms/ormolu"
"pagure-cli","0.2","https://src.fedoraproject.org/rpms/pagure-cli"
"pandoc","2.9.2.1","https://src.fedoraproject.org/rpms/pandoc"
"pandoc-citeproc","0.17.0.1","https://src.fedoraproject.org/rpms/pandoc-citeproc"
"pandoc-types","1.20","https://src.fedoraproject.org/rpms/ghc-pandoc-types"
"pango","0.13.8.1","https://src.fedoraproject.org/rpms/ghc-pango"
"pantry","0.4.0.2","https://src.fedoraproject.org/rpms/haskell-platform"
"parallel","3.2.2.0","https://src.fedoraproject.org/rpms/ghc-parallel"
"parsec","3.1.14.0","https://src.fedoraproject.org/rpms/ghc"
"parsec-numbers","0.1.0","https://src.fedoraproject.org/rpms/ghc-parsec-numbers"
"parser-combinators","1.2.1","https://src.fedoraproject.org/rpms/ghc-parser-combinators"
"parsers","0.12.10","https://src.fedoraproject.org/rpms/ghc-parsers"
"patat","0.8.6.1","https://src.fedoraproject.org/rpms/patat"
"path","0.7.1","https://src.fedoraproject.org/rpms/ghc-path"
"path-io","1.6.0","https://src.fedoraproject.org/rpms/ghc-path-io"
"path-pieces","0.2.1","https://src.fedoraproject.org/rpms/ghc-path-pieces"
"pattern-arrows","0.0.2","https://src.fedoraproject.org/rpms/ghc-pattern-arrows"
"pcap","0.4.5.2","https://src.fedoraproject.org/rpms/ghc-pcap"
"pcre-light","0.4.1.0","https://src.fedoraproject.org/rpms/ghc-pcre-light"
"pem","0.2.4","https://src.fedoraproject.org/rpms/ghc-pem"
"persistent","2.10.5.2","https://src.fedoraproject.org/rpms/ghc-persistent"
"persistent-sqlite","2.10.6.2","https://src.fedoraproject.org/rpms/ghc-persistent-sqlite"
"persistent-template","2.8.2.3","https://src.fedoraproject.org/rpms/ghc-persistent-template"
"pipes","4.3.13","https://src.fedoraproject.org/rpms/ghc-pipes"
"pkgtreediff","0.4","https://src.fedoraproject.org/rpms/pkgtreediff"
"polyparse","1.13","https://src.fedoraproject.org/rpms/ghc-polyparse"
"prelude-extras","0.4.0.3","https://src.fedoraproject.org/rpms/ghc-prelude-extras"
"pretty","1.1.3.6","https://src.fedoraproject.org/rpms/ghc"
"pretty-hex","1.1","https://src.fedoraproject.org/rpms/xmobar"
"pretty-show","1.10","https://src.fedoraproject.org/rpms/ghc-pretty-show"
"pretty-simple","3.2.3.0","https://src.fedoraproject.org/rpms/ghc-pretty-simple"
"pretty-terminal","0.1.0.0","https://src.fedoraproject.org/rpms/ghc-pretty-terminal"
"prettyprinter","1.6.2","https://src.fedoraproject.org/rpms/ghc-prettyprinter"
"prettyprinter-ansi-terminal","1.1.1.2","https://src.fedoraproject.org/rpms/ghc-prettyprinter-ansi-terminal"
"primitive","0.7.0.1","https://src.fedoraproject.org/rpms/ghc-primitive"
"process","1.6.9.0","https://src.fedoraproject.org/rpms/ghc"
"profunctors","5.5.2","https://src.fedoraproject.org/rpms/ghc-profunctors"
"project-template","0.2.1.0","https://src.fedoraproject.org/rpms/haskell-platform"
"protolude","0.3.0","https://src.fedoraproject.org/rpms/ghc-protolude"
"psqueues","0.2.7.2","https://src.fedoraproject.org/rpms/ghc-psqueues"
"publicsuffixlist","0.1","https://src.fedoraproject.org/rpms/ghc-publicsuffixlist"
"pureMD5","2.1.3","https://src.fedoraproject.org/rpms/ghc-pureMD5"
"quickcheck-io","0.2.0","https://src.fedoraproject.org/rpms/ghc-quickcheck-io"
"random","1.1","https://src.fedoraproject.org/rpms/ghc-random"
"ranges","0.2.4","https://src.fedoraproject.org/rpms/ghc-ranges"
"readable","0.3.1","https://src.fedoraproject.org/rpms/ghc-snap-core"
"readline","1.0.3.0","https://src.fedoraproject.org/rpms/ghc-readline"
"recaptcha","0.1.0.4","https://src.fedoraproject.org/rpms/ghc-recaptcha"
"reducers","3.12.3","https://src.fedoraproject.org/rpms/ghc-reducers"
"refact","0.3.0.2","https://src.fedoraproject.org/rpms/ghc-refact"
"reflection","2.1.6","https://src.fedoraproject.org/rpms/ghc-reflection"
"regex-applicative","0.3.3.1","https://src.fedoraproject.org/rpms/darcs"
"regex-applicative-text","0.1.0.1","https://src.fedoraproject.org/rpms/haskell-platform"
"regex-base","0.94.0.0","https://src.fedoraproject.org/rpms/ghc-regex-base"
"regex-compat","0.95.2.0","https://src.fedoraproject.org/rpms/ghc-regex-compat"
"regex-compat-tdfa","0.95.1.4","https://src.fedoraproject.org/rpms/darcs"
"regex-pcre","0.95.0.0","https://src.fedoraproject.org/rpms/ghc-regex-pcre"
"regex-posix","0.96.0.0","https://src.fedoraproject.org/rpms/ghc-regex-posix"
"regex-tdfa","1.3.1.0","https://src.fedoraproject.org/rpms/ghc-regex-tdfa"
"regexpr","0.5.4","https://src.fedoraproject.org/rpms/ghc-regexpr"
"relude","0.7.0.0","https://src.fedoraproject.org/rpms/ghc-relude"
"repline","0.2.2.0","https://src.fedoraproject.org/rpms/ghc-repline"
"req","3.2.0","https://src.fedoraproject.org/rpms/ghc-req"
"resolv","0.1.2.0","https://src.fedoraproject.org/rpms/ghc-resolv"
"resource-pool","0.2.3.2","https://src.fedoraproject.org/rpms/ghc-resource-pool"
"resourcet","1.2.4.2","https://src.fedoraproject.org/rpms/ghc-resourcet"
"retry","0.8.1.2","https://src.fedoraproject.org/rpms/haskell-platform"
"rfc5051","0.1.0.4","https://src.fedoraproject.org/rpms/ghc-rfc5051"
"rhbzquery","0.4.3","https://src.fedoraproject.org/rpms/rhbzquery"
"rio","0.1.17.0","https://src.fedoraproject.org/rpms/ghc-rio"
"rio-orphans","0.1.1.0","https://src.fedoraproject.org/rpms/haskell-platform"
"rio-prettyprint","0.1.0.0","https://src.fedoraproject.org/rpms/ghc-rio-prettyprint"
"rosezipper","0.2","https://src.fedoraproject.org/rpms/ghc-rosezipper"
"rpm-nvr","0.1.0","https://src.fedoraproject.org/rpms/ghc-rpm-nvr"
"rpmbuild-order","0.4.5","https://src.fedoraproject.org/rpms/rpmbuild-order"
"safe","0.3.19","https://src.fedoraproject.org/rpms/ghc-safe"
"safe-exceptions","0.1.7.0","https://src.fedoraproject.org/rpms/ghc-tar-conduit"
"sandi","0.5","https://src.fedoraproject.org/rpms/ghc-sandi"
"scientific","0.3.6.2","https://src.fedoraproject.org/rpms/ghc-scientific"
"scotty","0.11.6","https://src.fedoraproject.org/rpms/ghc-scotty"
"securemem","0.1.10","https://src.fedoraproject.org/rpms/ghc-securemem"
"semialign","1.1","https://src.fedoraproject.org/rpms/ghc-cabal-helper"
"semigroupoids","5.3.4","https://src.fedoraproject.org/rpms/ghc-semigroupoids"
"semigroups","0.19.1","https://src.fedoraproject.org/rpms/ghc-semigroups"
"semver","0.3.4","https://src.fedoraproject.org/rpms/ghc-semver"
"sendfile","0.7.11.1","https://src.fedoraproject.org/rpms/ghc-sendfile"
"serialise","0.2.3.0","https://src.fedoraproject.org/rpms/ghc-serialise"
"servant","0.16.2","https://src.fedoraproject.org/rpms/ghc-servant"
"servant-client","0.16.0.1","https://src.fedoraproject.org/rpms/ghc-servant-client"
"servant-client-core","0.16","https://src.fedoraproject.org/rpms/ghc-servant-client-core"
"servant-foreign","0.15","https://src.fedoraproject.org/rpms/ghc-servant-foreign"
"servant-options","0.1.0.0","https://src.fedoraproject.org/rpms/ghc-servant-options"
"servant-server","0.16.2","https://src.fedoraproject.org/rpms/ghc-servant-server"
"setenv","0.1.1.3","https://src.fedoraproject.org/rpms/ghc-setenv"
"setlocale","1.0.0.9","https://src.fedoraproject.org/rpms/ghc-setlocale"
"shake","0.19.1","https://src.fedoraproject.org/rpms/shake"
"shakespeare","2.0.24.1","https://src.fedoraproject.org/rpms/ghc-shakespeare"
"shelly","1.9.0","https://src.fedoraproject.org/rpms/ghc-shelly"
"show","0.6","https://src.fedoraproject.org/rpms/ghc-show"
"silently","1.2.5.1","https://src.fedoraproject.org/rpms/ghc-silently"
"simple-cabal","0.1.3","https://src.fedoraproject.org/rpms/ghc-simple-cabal"
"simple-cmd","0.2.2","https://src.fedoraproject.org/rpms/ghc-simple-cmd"
"simple-cmd-args","0.1.6","https://src.fedoraproject.org/rpms/ghc-simple-cmd-args"
"simple-sendfile","0.2.30","https://src.fedoraproject.org/rpms/ghc-simple-sendfile"
"singleton-bool","0.1.5","https://src.fedoraproject.org/rpms/ghc-servant"
"skein","1.0.9.4","https://src.fedoraproject.org/rpms/ghc-skein"
"skylighting","0.8.5","https://src.fedoraproject.org/rpms/ghc-skylighting"
"skylighting-core","0.8.5","https://src.fedoraproject.org/rpms/ghc-skylighting"
"smallcheck","1.1.7","https://src.fedoraproject.org/rpms/ghc-smallcheck"
"snap-core","1.0.4.1","https://src.fedoraproject.org/rpms/ghc-snap-core"
"snap-server","1.1.1.2","https://src.fedoraproject.org/rpms/ghc-snap-server"
"socks","0.6.1","https://src.fedoraproject.org/rpms/ghc-socks"
"sop-core","0.5.0.1","https://src.fedoraproject.org/rpms/ghc-generics-sop"
"sourcemap","0.1.6.1","https://src.fedoraproject.org/rpms/ghc-sourcemap"
"split","0.2.3.4","https://src.fedoraproject.org/rpms/ghc-split"
"splitmix","0.0.5","https://src.fedoraproject.org/rpms/ghc-QuickCheck"
"stack","2.3.3","https://src.fedoraproject.org/rpms/haskell-platform"
"statistics","0.15.2.0","https://src.fedoraproject.org/rpms/ghc-statistics"
"stm","2.5.0.0","https://src.fedoraproject.org/rpms/ghc"
"stm-chans","3.0.0.4","https://src.fedoraproject.org/rpms/ghc-stm-chans"
"streaming-commons","0.2.1.2","https://src.fedoraproject.org/rpms/ghc-streaming-commons"
"strict","0.3.2","https://src.fedoraproject.org/rpms/ghc-strict"
"string-conversions","0.4.0.1","https://src.fedoraproject.org/rpms/ghc-string-conversions"
"string-qq","0.0.4","https://src.fedoraproject.org/rpms/ghc-string-qq"
"stringbuilder","0.5.1","https://src.fedoraproject.org/rpms/ghc-stringbuilder"
"stringsearch","0.3.6.6","https://src.fedoraproject.org/rpms/ghc-stringsearch"
"syb","0.7.1","https://src.fedoraproject.org/rpms/ghc-syb"
"system-fileio","0.3.16.4","https://src.fedoraproject.org/rpms/ghc-system-fileio"
"system-filepath","0.4.14","https://src.fedoraproject.org/rpms/ghc-system-filepath"
"tabular","0.2.2.7","https://src.fedoraproject.org/rpms/ghc-tabular"
"tagged","0.8.6","https://src.fedoraproject.org/rpms/ghc-tagged"
"tagsoup","0.14.8","https://src.fedoraproject.org/rpms/ghc-tagsoup"
"tar","0.5.1.1","https://src.fedoraproject.org/rpms/ghc-tar"
"tar-conduit","0.3.2","https://src.fedoraproject.org/rpms/ghc-tar-conduit"
"tart","0.3","https://src.fedoraproject.org/rpms/tart"
"tasty","1.2.3","https://src.fedoraproject.org/rpms/ghc-tasty"
"tasty-hunit","0.10.0.2","https://src.fedoraproject.org/rpms/ghc-tasty-hunit"
"tasty-kat","0.0.3","https://src.fedoraproject.org/rpms/ghc-tasty-kat"
"tasty-quickcheck","0.10.1.1","https://src.fedoraproject.org/rpms/ghc-tasty-quickcheck"
"tasty-rerun","1.1.17","https://src.fedoraproject.org/rpms/ghc-tasty-rerun"
"template-haskell","2.15.0.0","https://src.fedoraproject.org/rpms/ghc"
"temporary","1.3","https://src.fedoraproject.org/rpms/ghc-temporary"
"terminal-size","0.3.2.1","https://src.fedoraproject.org/rpms/ghc-terminal-size"
"terminfo","0.4.1.4","https://src.fedoraproject.org/rpms/ghc"
"texmath","0.12.0.2","https://src.fedoraproject.org/rpms/ghc-texmath"
"text","1.2.4.0","https://src.fedoraproject.org/rpms/ghc"
"text-conversions","0.3.0","https://src.fedoraproject.org/rpms/ghc-doctemplates"
"text-manipulate","0.2.0.1","https://src.fedoraproject.org/rpms/ghc-text-manipulate"
"text-metrics","0.3.0","https://src.fedoraproject.org/rpms/ghc-text-metrics"
"text-short","0.1.3","https://src.fedoraproject.org/rpms/ghc-text-short"
"text-zipper","0.10.1","https://src.fedoraproject.org/rpms/ghc-text-zipper"
"tf-random","0.5","https://src.fedoraproject.org/rpms/ghc-tf-random"
"th-abstraction","0.3.2.0","https://src.fedoraproject.org/rpms/ghc-th-abstraction"
"th-expand-syns","0.4.6.0","https://src.fedoraproject.org/rpms/ghc-th-expand-syns"
"th-lift","0.8.1","https://src.fedoraproject.org/rpms/ghc-th-lift"
"th-lift-instances","0.1.17","https://src.fedoraproject.org/rpms/ghc-th-lift-instances"
"th-orphans","0.13.10","https://src.fedoraproject.org/rpms/ghc-th-orphans"
"th-reify-many","0.1.9","https://src.fedoraproject.org/rpms/ghc-th-reify-many"
"these","1.1","https://src.fedoraproject.org/rpms/ghc-cabal-helper"
"threads","0.5.1.6","https://src.fedoraproject.org/rpms/ghc-threads"
"tidal","1.6.1","https://src.fedoraproject.org/rpms/ghc-tidal"
"time","1.9.3","https://src.fedoraproject.org/rpms/ghc"
"time-compat","1.9.3","https://src.fedoraproject.org/rpms/ghc-time-compat"
"time-locale-compat","0.1.1.5","https://src.fedoraproject.org/rpms/ghc-time-locale-compat"
"time-manager","0.0.0","https://src.fedoraproject.org/rpms/ghc-time-manager"
"timeit","2.0","https://src.fedoraproject.org/rpms/ghc-hledger-lib"
"tls","1.5.4","https://src.fedoraproject.org/rpms/ghc-tls"
"tls-session-manager","0.0.4","https://src.fedoraproject.org/rpms/ghc-tls-session-manager"
"topograph","1.0.0.1","https://src.fedoraproject.org/rpms/ghc-cabal-helper"
"torrent","10000.1.1","https://src.fedoraproject.org/rpms/ghc-torrent"
"transformers","0.5.6.2","https://src.fedoraproject.org/rpms/ghc"
"transformers-base","0.4.5.2","https://src.fedoraproject.org/rpms/ghc-transformers-base"
"transformers-compat","0.6.5","https://src.fedoraproject.org/rpms/ghc-transformers-compat"
"turtle","1.5.19","https://src.fedoraproject.org/rpms/ghc-turtle"
"type-equality","1","https://src.fedoraproject.org/rpms/ghc-shelly"
"typed-process","0.2.6.0","https://src.fedoraproject.org/rpms/ghc-typed-process"
"uglymemo","0.1.0.1","https://src.fedoraproject.org/rpms/ghc-uglymemo"
"unbounded-delays","0.1.1.0","https://src.fedoraproject.org/rpms/ghc-unbounded-delays"
"unicode-transforms","0.3.6","https://src.fedoraproject.org/rpms/ghc-unicode-transforms"
"union-find","0.2","https://src.fedoraproject.org/rpms/ghc-union-find"
"uniplate","1.6.12","https://src.fedoraproject.org/rpms/ghc-uniplate"
"unix","2.7.2.2","https://src.fedoraproject.org/rpms/ghc"
"unix-compat","0.5.2","https://src.fedoraproject.org/rpms/ghc-unix-compat"
"unix-time","0.4.7","https://src.fedoraproject.org/rpms/ghc-unix-time"
"unlambda","0.1.4.2","https://src.fedoraproject.org/rpms/unlambda"
"unliftio","0.2.13","https://src.fedoraproject.org/rpms/ghc-unliftio"
"unliftio-core","0.1.2.0","https://src.fedoraproject.org/rpms/ghc-unliftio-core"
"unordered-containers","0.2.10.0","https://src.fedoraproject.org/rpms/ghc-unordered-containers"
"uri","0.1.6.5","https://src.fedoraproject.org/rpms/ghc-uri"
"uri-bytestring","0.3.2.2","https://src.fedoraproject.org/rpms/ghc-uri-bytestring"
"uri-bytestring-aeson","0.1.0.8","https://src.fedoraproject.org/rpms/ghc-uri-bytestring-aeson"
"uri-encode","1.5.0.6","https://src.fedoraproject.org/rpms/ghc-uri-encode"
"url","2.1.3","https://src.fedoraproject.org/rpms/ghc-url"
"utf8-light","0.4.2","https://src.fedoraproject.org/rpms/ghc-utf8-light"
"utf8-string","1.0.1.1","https://src.fedoraproject.org/rpms/ghc-utf8-string"
"utility-ht","0.0.15","https://src.fedoraproject.org/rpms/hledger"
"uuid","1.3.13","https://src.fedoraproject.org/rpms/ghc-uuid"
"uuid-types","1.0.3","https://src.fedoraproject.org/rpms/ghc-uuid-types"
"vault","0.3.1.4","https://src.fedoraproject.org/rpms/ghc-vault"
"vector","0.12.1.2","https://src.fedoraproject.org/rpms/ghc-vector"
"vector-algorithms","0.8.0.3","https://src.fedoraproject.org/rpms/ghc-vector-algorithms"
"vector-binary-instances","0.2.5.1","https://src.fedoraproject.org/rpms/ghc-vector-binary-instances"
"vector-builder","0.3.8","https://src.fedoraproject.org/rpms/ghc-vector-builder"
"vector-space","0.16","https://src.fedoraproject.org/rpms/ghc-vector-space"
"vector-th-unbox","0.2.1.7","https://src.fedoraproject.org/rpms/ghc-vector-th-unbox"
"void","0.7.3","https://src.fedoraproject.org/rpms/ghc-void"
"vty","5.28.2","https://src.fedoraproject.org/rpms/ghc-vty"
"wai","3.2.2.1","https://src.fedoraproject.org/rpms/ghc-wai"
"wai-app-static","3.1.7.1","https://src.fedoraproject.org/rpms/ghc-wai-app-static"
"wai-cors","0.2.7","https://src.fedoraproject.org/rpms/ghc-wai-cors"
"wai-extra","3.0.29.2","https://src.fedoraproject.org/rpms/ghc-wai-extra"
"wai-handler-launch","3.0.3.1","https://src.fedoraproject.org/rpms/ghc-wai-handler-launch"
"wai-logger","2.3.6","https://src.fedoraproject.org/rpms/ghc-wai-logger"
"wai-websockets","3.0.1.2","https://src.fedoraproject.org/rpms/ghc-wai-websockets"
"warp","3.3.13","https://src.fedoraproject.org/rpms/ghc-warp"
"warp-tls","3.2.12","https://src.fedoraproject.org/rpms/ghc-warp-tls"
"wcwidth","0.0.2","https://src.fedoraproject.org/rpms/ghc-tasty"
"websockets","0.12.7.1","https://src.fedoraproject.org/rpms/ghc-websockets"
"with-location","0.1.0","https://src.fedoraproject.org/rpms/ghc-with-location"
"wizards","1.0.3","https://src.fedoraproject.org/rpms/ghc-wizards"
"wl-pprint","1.2.1","https://src.fedoraproject.org/rpms/ghc-wl-pprint"
"wl-pprint-text","1.2.0.1","https://src.fedoraproject.org/rpms/darcs"
"word-wrap","0.4.1","https://src.fedoraproject.org/rpms/ghc-word-wrap"
"word8","0.1.3","https://src.fedoraproject.org/rpms/ghc-word8"
"wreq","0.5.3.2","https://src.fedoraproject.org/rpms/ghc-wreq"
"x509","1.7.5","https://src.fedoraproject.org/rpms/ghc-x509"
"x509-store","1.6.7","https://src.fedoraproject.org/rpms/ghc-x509-store"
"x509-system","1.6.6","https://src.fedoraproject.org/rpms/ghc-x509-system"
"x509-validation","1.6.11","https://src.fedoraproject.org/rpms/ghc-x509-validation"
"xdg-basedir","0.2.2","https://src.fedoraproject.org/rpms/ghc-xdg-basedir"
"xdg-userdirs","0.1.0.2","https://src.fedoraproject.org/rpms/ghc-xdg-userdirs"
"xhtml","3000.2.2.1","https://src.fedoraproject.org/rpms/ghc"
"xml","1.3.14","https://src.fedoraproject.org/rpms/ghc-xml"
"xml-conduit","1.9.0.0","https://src.fedoraproject.org/rpms/ghc-xml-conduit"
"xml-hamlet","0.5.0.1","https://src.fedoraproject.org/rpms/ghc-xml-hamlet"
"xml-types","0.3.7","https://src.fedoraproject.org/rpms/ghc-xml-types"
"xmobar","0.36","https://src.fedoraproject.org/rpms/xmobar"
"xmonad","0.15","https://src.fedoraproject.org/rpms/xmonad"
"xmonad-contrib","0.16","https://src.fedoraproject.org/rpms/ghc-xmonad-contrib"
"xss-sanitize","0.3.6","https://src.fedoraproject.org/rpms/ghc-xss-sanitize"
"yaml","0.11.4.0","https://src.fedoraproject.org/rpms/ghc-yaml"
"yesod","1.6.0.2","https://src.fedoraproject.org/rpms/ghc-yesod"
"yesod-core","1.6.18","https://src.fedoraproject.org/rpms/ghc-yesod-core"
